id type x y
63 house 2.49432622687891 0.472584790783003
64 house 2.75839948840439 0.831684153527021
65 house 2.45601967303082 0.163513059727848
66 house 2.50870803347789 0.684878228465095
67 house 2.03275600075722 0.719134958926588
68 house 2.14415652607568 0.608508061850443
69 house 3.27681298856623 0.980063715949655
70 house 3.80987348617055 0.450548069784418
71 house 3.2739580613561 0.946455110795796
72 house 3.86110633215867 0.305931524140760
73 house 3.01694713160396 0.672597565455362
74 house 3.16050163167529 0.77459905622527
75 house 3.90689065004699 0.947614672360942
76 house 3.01983451913111 0.749518509954214
77 house 3.88811380579136 0.640140412608162
78 house 3.83939933590591 0.708205924136564
79 house 3.79406176763587 0.399525415617973
80 house 3.17105187173001 0.306050304556265
81 house 3.90947611327283 0.800260424381122
82 house 3.75896181003191 0.885300387162715
83 house 3.7504468401894 0.0234630384948105
84 house 3.94257495552301 0.631485754624009
85 house 3.46828472148627 0.44867033418268
86 house 3.07836103742011 0.554365298710763
87 house 3.00666533713229 0.831616264302284
88 house 3.26418750267476 0.964172123465687
89 house 3.54315920546651 0.484004762023687
90 house 3.78741558198817 0.898889532778412
91 house 3.19398420723155 0.268663007533178
92 house 4.48562959884293 0.324629684444517
93 house 4.12562587531283 0.280009412905201
94 house 4.53326688404195 0.334160760277882
95 house 4.20827860501595 0.214123485377058
96 house 4.15301936096512 0.113090423401445
97 house 4.36561588244513 0.526326444000006
98 house 4.22464176570065 0.0643411099445075
99 house 4.70516573940404 0.947761536575854
100 house 4.316646884894 0.9432106341701
101 house 4.71363011957146 0.0438733405899256
102 house 4.27635833038948 0.0492028738372028
103 house 4.0655189845711 0.594390887068585
104 house 4.34066456486471 0.389509740052745
105 house 4.13046146859415 0.792997967684641
106 house 4.21689566969872 0.188996984390542
107 house 4.90290307137184 0.470011605881155
108 house 4.83839813689701 0.462702744873241
109 house 5.2562502801884 0.808417016407475
110 house 5.05902196327224 0.662441737251356
111 house 5.88131746440195 0.643756565172225
112 house 5.39167744969018 0.379179681651294
113 house 5.60101732937619 0.528835350414738
114 house 5.30276899808086 0.0783433376345783
115 house 5.72446251567453 0.928343114443123
116 house 5.79449267103337 0.737032115925103
117 house 5.86292070313357 0.783700976753607
118 house 5.0401256151963 0.627177867572755
119 house 5.88386951666325 0.487525116186589
120 house 5.24109609983861 0.851402767002583
121 house 5.463443107903 0.436588685493916
122 house 5.41945159481838 0.493158192373812
123 house 5.2064215876162 0.857318315654993
124 house 5.62156198383309 0.384397377027199
125 house 5.25580107304268 0.731224245857447
126 house 5.87257036333904 0.457223350647837
127 house 5.62214831868187 0.892140371724963
128 house 5.08831091201864 0.963915303582326
129 house 5.33581991214305 0.438439136138186
130 house 5.11816963949241 0.029457691591233
131 house 6.66342431283556 0.859140693908557
132 house 6.94006684958003 0.00126904365606606
133 house 6.59262637002394 0.553158877417445
134 house 6.39225982665084 0.865915612550452
135 house 6.4574250492733 0.0812130954582244
136 house 6.34136252966709 0.852928284555674
137 house 6.50685844779946 0.23174020787701
138 house 6.03726793266833 0.234923068434
139 house 6.76900820271112 0.774436752311885
140 house 6.40013626404107 0.425757883116603
141 house 6.61803754651919 0.517755289794877
142 house 6.93411305430345 0.104369680630043
143 house 6.16407766495831 0.981468732701614
144 house 6.74088166211732 0.0448704541195184
145 house 6.53151537268423 0.628005440346897
146 house 6.34655492403544 0.0784295580815524
147 house 6.65218840003945 0.190243012271821
148 house 6.07541429926641 0.399535583797842
149 house 6.93132099788636 0.779304938856512
150 house 6.09284542733803 0.652734803268686
151 house 6.1096001197584 0.755370373139158
152 house 7.06983154965565 0.898756062844768
153 house 7.7339106532745 0.690882771508768
154 house 7.32740937592462 0.33978867973201
155 house 7.11902060336433 0.720317647326738
156 house 7.506613192847 0.90476431301795
157 house 7.8909746306017 0.950693137710914
158 house 7.91119944024831 0.243773314170539
159 house 7.34637942281552 0.276596080511808
160 house 7.13151259138249 0.380769832991064
161 house 7.38950463104993 0.557247962569818
162 house 7.70779708400369 0.401176835643128
163 house 7.88866150635295 0.936835971660912
164 house 7.27812222065404 0.233005182351917
165 house 7.88139576883987 0.571882031857967
166 house 7.80381998466328 0.670676447218284
167 house 7.94507029699162 0.601650240132585
168 house 7.251847992884 0.220442021731287
169 house 7.75651318160817 0.711750431451946
170 house 7.24486993113533 0.824670133180916
171 house 7.99289300711825 0.696943035814911
172 house 7.1392147410661 0.125077339587733
173 house 8.7203805707395 0.7807590092998
174 house 8.84289241139777 0.965703455731273
175 house 8.63578773057088 0.447496843291447
176 house 8.56278241123073 0.708101591095328
177 house 8.35194507613778 0.379777635913342
178 house 8.25950990244746 0.63296902552247
179 house 8.27075359690934 0.427865174366161
180 house 8.19520972017199 0.596325308550149
181 house 8.22190344450064 0.9704447791446
182 house 8.61729607987218 0.969315903261304
183 house 8.35826249211095 0.843954455805942
184 house 8.30903279129416 0.580633700126782
185 house 8.1357342293486 0.690728661138564
186 house 8.02223036927171 0.710905930493027
187 house 8.84652273217216 0.718510298989713
188 house 8.9085292913951 0.76576090278104
189 house 8.6379616977647 0.474901053588837
190 house 8.44067696016282 0.582083269488066
191 house 8.01437484053895 0.254511321196333
192 house 8.11251623928547 0.409150880062953
193 house 8.61223886092193 0.723292717710137
194 house 8.52347140712664 0.51752281235531
195 house 8.84470376814716 0.100038030184805
196 house 9.76497621252201 0.0441576477605850
197 house 9.72165734111331 0.443837623577565
198 house 9.17956034699455 0.150607109302655
199 house 9.54228633246385 0.478482278995216
200 house 9.92054475005716 0.852410151390359
201 house 9.99530489766039 0.653808170929551
202 house 9.1251498227939 0.960248090326786
203 house 9.62083420390263 0.586010842351243
204 house 9.8726730926428 0.370944388443604
205 house 9.80541564174928 0.578054338926449
206 house 9.04783807066269 0.401642195414752
207 house 9.54386207950301 0.791835320182145
208 house 9.16510803205892 0.413364331237972
209 house 9.12064904230647 0.982863795012236
210 house 9.26664170110598 0.000521697103977203
211 house 9.11744014546275 0.0715992918703705
212 house 9.08593208016828 0.815718468977138
213 house 9.87324346904643 0.357098222244531
214 house 9.72084444062784 0.535670019686222
215 house 9.22349872905761 0.461075082421303
216 house 9.813157759374 0.0394719284959137
217 house 9.17277481709607 0.551539945416152
218 house 9.79075489169918 0.755121591733769
219 house 9.23369980207644 0.942834397777915
220 house 9.80574566987343 0.270757063524798
221 house 9.96701125381514 0.499610907398164
222 house 9.69591496419162 0.103888700250536
223 house 9.35092916991562 0.382855508476496
224 house 9.24120859685354 0.575014104600996
225 house 9.65882371226326 0.847754451213405
226 house 9.10429236246273 0.765180063201115
227 house 9.86988068278879 0.62647597049363
228 house 9.16250665462576 0.68680071644485
229 house 9.32828110526316 0.63907571719028
230 house 9.78934171888977 0.458160549402237
231 house 9.5840685321018 0.0907220975495875
232 house 9.61347622657195 0.79591849911958
233 house 9.4148134039715 0.00885107973590493
234 house 9.6401746571064 0.15013087564148
235 house 9.12073398986831 0.0302567684557289
236 house 9.42545183515176 0.62747568404302
237 house 9.96856700419448 0.720931094838306
238 house 9.65394765418023 0.514935328159481
239 house 9.3304546882864 0.161334318574518
240 house 9.2167047818657 0.130110767902806
241 house 9.20709223020822 0.850008325651288
242 house 9.74073570990004 0.166120853973553
243 house 9.06764148152433 0.085285527864471
244 house 9.73059470555745 0.40306047257036
245 house 9.06020682863891 0.709183310158551
246 house 9.79449607222341 0.544705466600135
247 house 9.19007901637815 0.506952132796869
248 house 9.12745956843719 0.868332066340372
249 house 9.83256134041585 0.286642064340413
250 house 9.51767295901664 0.0649572995025665
251 house 9.08504271600395 0.948988489573821
252 house 9.55896684131585 0.720255734631792
253 house 9.93486084067263 0.257598781725392
254 house 9.10271259886213 0.764025897253305
255 house 9.78036029473878 0.950826774118468
256 house 9.43185852468014 0.879849173827097
257 house 9.78444551164284 0.683362226001918
258 house 9.56460666307248 0.699201674899086
259 house 9.73484926461242 0.560325351543725
260 house 9.14435808151029 0.963696259306744
261 house 9.20500187040307 0.651542210951447
262 house 9.60019725561142 0.0102838953025639
263 house 9.63430533092469 0.356978356605396
264 house 9.14632520312443 0.798308113357052
265 house 9.73369545559399 0.0394731899723411
266 house 9.95248565496877 0.938576344400644
267 house 9.95332956151105 0.057120100595057
268 house 9.20012506749481 0.0706267121713609
269 house 9.25962402881123 0.214593542506918
270 house 9.97478740941733 0.81993231549859
271 house 9.27877016202547 0.225984272547066
272 house 9.4081014576368 0.710639641620219
273 house 9.31243325443938 0.415619183564559
274 house 9.59881200268865 0.601128779118881
275 house 9.9246694825124 0.939398236339912
276 house 9.82045889692381 0.673471269663423
277 house 9.16807763162069 0.0648531012702733
278 house 9.18108252296224 0.537239686353132
279 house 9.4479406022001 0.284589878981933
280 house 9.0168641966302 0.903062738012522
281 house 9.91172286891378 0.263165834126994
282 house 9.2861088118516 0.9177672942169
283 house 9.19732615770772 0.988689110381529
284 house 9.16827151970938 0.747125563910231
285 house 9.40389056666754 0.712809753371403
286 house 9.14811904006638 0.92551163281314
287 house 9.37534587876871 0.3838453409262
288 house 9.6729075962212 0.191250845557079
289 house 9.515066443244 0.743391734780744
290 house 9.60466959048063 0.493759765755385
291 house 9.22270733118057 0.348951223306358
292 house 9.74477190896869 0.676734941313043
293 house 9.55268576857634 0.261504404945299
294 house 9.72784806462005 0.174100392498076
295 house 9.62269803369418 0.628210941329598
296 house 9.38364484999329 0.0556838407646865
297 house 9.29702649009414 0.449022742686793
298 house 9.57764826575294 0.269850597251207
299 house 9.4665607959032 0.664664182346314
300 house 9.01676822709851 0.452255938434973
301 house 9.33738102973439 0.625588986556977
302 house 9.56388871767558 0.524300931487232
303 house 9.8394168773666 0.444912503939122
304 house 9.40534521522932 0.893147878814489
305 house 9.07051999727264 0.387332550482824
306 house 9.27864783327095 0.0450163988862187
307 house 9.08554098685272 0.427436918253079
308 house 9.39673129376024 0.954941642004997
309 house 9.1923841710668 0.884288102388382
310 house 9.57015326991677 0.0722621327731758
311 house 9.74525050004013 0.66842647548765
312 house 9.9806847923901 0.725064717233181
313 house 9.93974117049947 0.0171663810033351
314 house 9.9986808609683 0.57884260173887
315 house 9.67628723755479 0.834387924522161
316 house 9.28636015276425 0.410143916262314
317 house 9.59305886621587 0.0601519122719765
318 house 9.21146043133922 0.485646264627576
319 house 9.23577151587233 0.115518436534330
320 house 9.46572798560373 0.113759604515508
321 house 9.9411043790169 0.109425728907809
322 house 9.905156590743 0.376848936313763
323 house 9.21008016820997 0.185842173639685
324 house 9.82481739320792 0.951570597710088
325 house 9.73624665569514 0.827897742157802
326 house 9.91845449618995 0.0451505451928824
327 house 9.32665652385913 0.404852022882551
328 house 9.81525894999504 0.404105063294992
329 house 9.21442537731491 0.957841955125332
330 house 9.46859141555615 0.932592501863837
331 house 9.87716915807687 0.250200056005269
332 house 9.70089546614327 0.947659051511437
333 house 9.05254115071148 0.680752156302333
334 house 9.6419451776892 0.947966480161995
335 house 9.4429655103013 0.638543421868235
336 house 9.88410592917353 0.362240671413019
337 house 9.45514943031594 0.110091377515346
338 house 9.29135307506658 0.693147215759382
339 house 9.84830098389648 0.770416760118678
340 house 9.54062036029063 0.967374118044972
341 house 9.143497555051 0.360777867026627
342 house 9.85366830485873 0.672731602564454
343 house 9.5610778159462 0.316907952772453
344 house 9.28039958002046 0.7995245908387
345 house 9.13637646427378 0.97015466564335
346 house 9.30635734647512 0.696530489483848
347 house 9.87231373577379 0.194106100825593
348 house 9.03226936748251 0.821570504223928
349 house 9.56660448107868 0.309280183864757
350 house 9.7437806399539 0.299161790171638
351 house 9.11502847331576 0.303782348055393
352 house 9.34701683046296 0.207287826109678
353 house 9.49499126453884 0.345001929905266
354 house 9.63091054582037 0.0679086525924504
355 house 9.03690096107312 0.263824482914060
356 house 9.12052222667262 0.441814617719501
357 house 9.81972840987146 0.231395680690184
358 house 9.47666921350174 0.472315171035007
359 house 9.7730525676161 0.798510696971789
360 house 9.43081668158993 0.513592370785773
361 house 9.40542786265723 0.950214132200927
362 house 9.31250601797365 0.983397769974545
363 house 9.02705869474448 0.0321859987452626
364 house 9.84098265436478 0.605401060543954
365 house 9.81813396373764 0.740157229825854
366 house 9.86006659897976 0.914102761307731
367 house 10.8090314690489 0.273149247048423
368 house 10.7674160622992 0.677593008615077
369 house 10.2527852552012 0.430138754658401
370 house 10.6001934802625 0.464108872693032
371 house 10.7008704633918 0.17828387953341
372 house 10.4678090338130 0.29653265257366
373 house 10.2172910696827 0.592810937436298
374 house 10.1820611939766 0.926900539780036
375 house 10.3271237197332 0.281504702521488
376 house 10.2765930688474 0.655793809099123
377 house 10.2612328690011 0.589389766100794
378 house 10.5395638050977 0.263336694333702
379 house 10.2182831491809 0.886881437618285
380 house 10.5974542049225 0.93134132376872
381 house 10.1536005996168 0.78303729603067
382 house 10.0411318573169 0.159098702482879
383 house 10.7037530171219 0.595905194757506
384 house 10.4088246806059 0.540600430918857
385 house 10.5823647396173 0.151029244065285
386 house 10.1773583402392 0.4387894901447
387 house 10.1533620040864 0.186523228418082
388 house 10.1513901131693 0.922487751580775
389 house 10.3217890516389 0.43464100221172
390 house 10.5192710612901 0.236769095528871
391 house 10.6567394642625 0.435223525390029
392 house 10.5278059511911 0.434066641610116
393 house 10.0324953061063 0.994608570588753
394 house 10.5123921048362 0.393691116943955
395 house 10.1589679857716 0.938252902124077
396 house 10.2791146249510 0.950643924996257
397 house 10.7277946565300 0.388300301972777
398 house 10.4087166346144 0.129406124353409
399 house 10.0897406758741 0.632654778193682
400 house 10.2949529332109 0.30510862567462
401 house 10.2738453375641 0.555192900588736
402 house 10.9049512855709 0.198142511770129
403 house 10.0194389563985 0.384674293454736
404 house 10.5426610433497 0.286323158536106
405 house 10.9476384713780 0.982311205705628
406 house 10.7987770996988 0.168083800701424
407 house 10.4828759573866 0.835695892572403
408 house 10.3320906870067 0.803830067394301
409 house 10.0856297009159 0.287816514028236
410 house 10.3481545122340 0.581968848360702
411 house 10.9957988888491 0.0189805086702108
412 house 10.440693535842 0.0684769628569484
413 house 10.6301656104624 0.833088824758306
414 house 10.203520512674 0.981207895325497
415 house 10.5695356240030 0.148209324339405
416 house 10.4680434640031 0.777798509923741
417 house 10.2540154717863 0.785260806558654
418 house 10.9838162469678 0.693344890372828
419 house 10.5183042653371 0.343813670566306
420 house 10.5551166767254 0.418657443718985
421 house 10.8259060117416 0.506787973456085
422 house 10.0144861231092 0.569547765655443
423 house 10.6984444037080 0.524584657978266
424 house 10.6098327105865 0.311716285068542
425 house 10.6275599321816 0.30019179941155
426 house 10.4783015272114 0.0293901534751058
427 house 10.3207016498782 0.494306632084772
428 house 10.7559217060916 0.770369172096252
429 house 10.4009108915925 0.88841011072509
430 house 10.8150765616447 0.0854049362242222
431 house 10.9100967601407 0.308738731546327
432 house 10.5589563995600 0.615023222984746
433 house 10.2444172974210 0.40030005434528
434 house 10.7698342963122 0.746810894692317
435 house 10.5972314369865 0.379550289129838
436 house 10.9136472542305 0.190085123758763
437 house 10.8087489814498 0.131116490811110
438 house 10.8873515918385 0.364142007892951
439 house 10.1193388681859 0.144948972156271
440 house 10.3573901418131 0.47659045853652
441 house 10.8594485900830 0.29061814583838
442 house 10.2400392885320 0.822528629098088
443 house 10.0560035693925 0.985745848622173
444 house 10.1146882891189 0.300127790076658
445 house 10.9672326969448 0.790171538945287
446 house 10.2961988640018 0.929729731520638
447 house 10.4991279479582 0.935322239995003
448 house 10.1642468983773 0.0363227892667055
449 house 10.6075200673658 0.713388497009873
450 house 10.9699084295426 0.94935266301036
451 house 10.8997318260372 0.254526966717094
452 house 10.9256530727725 0.091073345625773
453 house 10.7390045477077 0.762393624521792
454 house 10.1039486730006 0.969858630094677
455 house 10.4745109081268 0.0286138639785349
456 house 10.8074272857048 0.374351466773078
457 house 10.7292391422670 0.783801544923335
458 house 10.8553864350542 0.881565658608451
459 house 10.9841354191303 0.862885430222377
460 house 10.8854479314759 0.922883971128613
461 house 10.4184212146793 0.492782615823671
462 house 10.2127357989084 0.0568084879778326
463 house 10.3442522550467 0.523351434851065
464 house 10.5726628387347 0.176403639139608
465 house 10.9411171809770 0.261775984428823
466 house 10.0531028890982 0.642704028170556
467 house 10.3486526133493 0.65412960969843
468 house 10.0236436948180 0.93323510675691
469 house 10.2876430258621 0.816754196537659
470 house 10.5774778304622 0.777258465765044
471 house 10.3916161456145 0.829705794109032
472 house 10.9227820304222 0.0848256319295615
473 house 10.0565496210475 0.774498223792762
474 house 10.4319662193302 0.451549778925255
475 house 10.2834868147038 0.186364631634206
476 house 10.0255265519954 0.131352620897815
477 house 10.7379239776637 0.728284795768559
478 house 10.6710504745133 0.00208069267682731
479 house 10.3053771832492 0.507421970600262
480 house 10.4008701443672 0.0124039265792817
481 house 10.6333137527108 0.505670581478626
482 house 10.2282387076411 0.741304563358426
483 house 10.6340188700706 0.677371279802173
484 house 10.4594342478085 0.808569314191118
485 house 10.9633367527276 0.864164183149114
486 house 10.4519331161864 0.31727637979202
487 house 10.1861227017362 0.310787542723119
488 house 10.3525357665494 0.527802053140476
489 house 10.9501920007169 0.350362347671762
490 house 10.2554097785614 0.794017993146554
491 house 10.3588196316268 0.224330035271123
492 house 10.5226330722217 0.0422292414586991
493 house 10.1155533937272 0.395103628048673
494 house 10.1639370599296 0.0365916737355292
495 house 10.1240745685063 0.106464843731374
496 house 10.7953664029483 0.890052956528962
497 house 10.7409999258816 0.83299930836074
498 house 10.7147832061164 0.635514647932723
499 house 10.0413256373722 0.618965707253665
500 house 10.2629096647725 0.271628950256854
501 house 10.1641948092729 0.175863812444732
502 house 10.9606701179873 0.120845775352791
503 house 10.7236592404079 0.136555481702089
504 house 10.8032451861072 0.0452541236300021
505 house 10.9069122972433 0.157771156169474
506 house 10.9656588160433 0.492388002807274
507 house 10.0194102346431 0.41349415644072
508 house 10.7482446702197 0.957459097960964
509 house 10.3037368394434 0.082058280473575
510 house 10.3204674664885 0.00366748915985227
511 house 10.693756619934 0.667893409961835
512 house 10.4029435494449 0.890899625141174
513 house 10.9093163083307 0.779592403676361
514 house 10.6564144198783 0.544443580321968
515 house 10.9085261526052 0.780885605840012
516 house 10.9197413430084 0.825114283245057
517 house 10.0885651193094 0.324213672196493
518 house 10.3120355471037 0.0944575699977577
519 house 10.1770985058974 0.934311939170584
520 house 10.3785636597313 0.531491288915277
521 house 10.2041281890124 0.552565274992958
522 house 10.8440249809064 0.87990647717379
523 house 10.4949700641446 0.857792989583686
524 house 10.6985267142300 0.245750078465790
525 house 10.8926963743288 0.495264740660787
526 house 10.4195247241296 0.152455160161480
527 house 10.4701164814178 0.123818034771830
528 house 10.2104612649418 0.864057051716372
529 house 10.0242832263466 0.205441396916285
530 house 10.1064506787807 0.94941791612655
531 house 10.6972959835548 0.35850868630223
532 house 10.5499551959801 0.0247579738497734
533 house 10.2002186661121 0.0439265137538314
534 house 10.9365133403335 0.0180980472359806
535 house 10.0184855293483 0.250524635892361
536 house 10.2222404754721 0.17077205167152
537 house 10.9918358454015 0.454096527770162
538 house 10.3778214554768 0.209228049265221
539 house 10.2027383483946 0.865346546052024
540 house 10.6369437656831 0.257245271932334
541 house 10.6818497835193 0.465530435321853
542 house 10.5599281913601 0.436247177422047
543 house 10.4198014992289 0.737354450393468
544 house 10.5565358593594 0.7638128856197
545 house 10.0619739459362 0.633279437199235
546 house 10.6956486315466 0.377226989716291
547 house 10.3963157499675 0.448507443070412
548 house 10.2003500727005 0.490061919903383
549 house 10.8866642583162 0.481572919758037
550 house 10.0880130094010 0.515499993925914
551 house 10.1727734059095 0.310685556381941
552 house 11.3196952545550 0.350383310345933
553 house 11.8713345800061 0.935180419357494
554 house 11.774396620458 0.445630806265399
555 house 11.0278948696796 0.490515809739009
556 house 11.2382115307264 0.689636647701263
557 house 11.9170276070945 0.898116226308048
558 house 11.0384160268586 0.398726103361696
559 house 11.7268989824224 0.757179212523624
560 house 11.8670544160996 0.981216703075916
561 house 11.4091542521492 0.288797207642347
562 house 11.8306114261504 0.121505131013691
563 house 11.6532261266839 0.448886648053303
564 house 11.5900462393183 0.502291195327416
565 house 11.1087862828281 0.0181760068517178
566 house 11.2991835339926 0.374345379183069
567 house 11.8344473661855 0.551171904196963
568 house 11.8491948747542 0.62726987618953
569 house 11.1904510594904 0.824935782467946
570 house 11.4618953494355 0.321795596275479
571 house 11.5918168211356 0.654315140098333
572 house 11.4362974893302 0.104092722758651
573 house 11.3762936391868 0.500705156708136
574 house 11.4131370291580 0.215073599014431
575 house 11.1142096582334 0.455684717744589
576 house 11.9505235776305 0.679514811607078
577 house 11.8166161417030 0.382047626888379
578 house 11.6303976352792 0.404317481908947
579 house 11.2508009832818 0.143745385808870
580 house 11.0749057696667 0.468643204076216
581 house 11.2468700157478 0.173489205073565
582 house 11.8363471089397 0.484221391379833
583 house 11.3386812987737 0.691312034381554
584 house 11.6265453686938 0.724878530716524
585 house 11.5345070569310 0.0361375780776143
586 house 11.2380419739056 0.917668501613662
587 house 11.3680006514769 0.958499054191634
588 house 11.4875287960749 0.852212496800348
589 house 11.7218055732083 0.536831442266703
590 house 11.4904164331965 0.236325273755938
591 house 11.6131868497469 0.361924884375185
592 house 11.358570831595 0.533639787696302
593 house 11.5612787303980 0.240276941098273
594 house 11.8702188294847 0.97982561495155
595 house 11.8570216845255 0.130107656586915
596 house 11.9890765033197 0.332833945984021
597 house 11.3461770249996 0.860736247617751
598 house 11.9305012109689 0.172894199145958
599 house 11.2359311473556 0.8558328084182
600 house 11.1596175136510 0.361241268459707
601 house 11.6356354451273 0.0653878848534077
602 house 11.3103527156636 0.0907197881024331
603 house 11.0837341516744 0.259617170551792
604 house 11.6285276110284 0.853752950206399
605 house 11.4983877686318 0.846556519391015
606 house 11.8719550142996 0.324084277031943
607 house 11.7144449809566 0.521355801261961
608 house 11.4293364784680 0.956428272183985
609 house 11.0980763633270 0.935784369008616
610 house 11.8339276441839 0.718880924396217
611 house 11.6554484523367 0.319833022775128
612 house 11.7286196444184 0.177473877323791
613 house 11.0446840408258 0.661326182074845
614 house 11.9943262268789 0.522844227496535
615 house 11.8894707995933 0.140723936958238
616 house 11.5028457827866 0.409365554573014
617 house 11.1125488488469 0.537101281573996
618 house 11.6809826942626 0.552639851113781
619 house 11.7624437618069 0.399485168047249
620 house 11.7585720373318 0.334849763894454
621 house 11.3949517349247 0.100375587353483
622 house 11.5045010705944 0.110968427266926
623 house 11.7464408655651 0.769627667963505
624 house 11.5150930949021 0.463972859084606
625 house 11.0297630371060 0.113042696146294
626 house 11.2136467283126 0.0197922966908664
627 house 11.3131851442158 0.26382089080289
628 house 11.4067555277143 0.333454468287528
629 house 11.1125224002171 0.196686363779008
630 house 11.6224989241455 0.782527401810512
631 house 11.5607059455942 0.141986089758575
632 house 11.6776535005774 0.921284382231534
633 house 11.6705247077625 0.39906016504392
634 house 11.7891913889907 0.749389815842733
635 house 11.2426185207441 0.582731158938259
636 house 11.3102944323327 0.812676971079782
637 house 11.8305542953312 0.131570070981979
638 house 11.6650610500947 0.416356269735843
639 house 11.1869879995938 0.00628408836200833
640 house 11.7408198008779 0.74005179386586
641 house 11.7460113358684 0.090940461261198
642 house 11.5858388647903 0.0416707152035087
643 house 11.9265289979521 0.946475370554253
644 house 11.8184279659763 0.183548341039568
645 house 11.7073578585405 0.0922630426939577
646 house 11.7171683814377 0.751775752054527
647 house 11.5190068555530 0.0341454537119716
648 house 11.1231275598984 0.98694879701361
649 house 11.2544417534955 0.186481653014198
650 house 11.7822529131081 0.0242854994721711
651 house 11.7724444067571 0.663158080773428
652 house 11.1079461674672 0.467116553336382
653 house 11.6256551966071 0.832588218618184
654 house 11.3114024815150 0.327855865238234
655 house 11.1971768054646 0.0353794652037323
656 house 11.6963202049956 0.591499853180721
657 house 11.4017314061057 0.795154671184719
658 house 11.1934851426631 0.382185748312622
659 house 11.4817676474340 0.584426809335127
660 house 11.1754103810526 0.801347511820495
661 house 11.3802151221316 0.410574498120695
662 house 11.6406907932833 0.145955356303602
663 house 11.4587364592589 0.774826356209815
664 house 11.9812411970925 0.698240581899881
665 house 11.3194111897610 0.037471549352631
666 house 11.9101946656592 0.0817848574370146
667 house 11.0666912011802 0.783907403005287
668 house 11.4238411285914 0.345208646496758
669 house 11.4906425611116 0.827874311013147
670 house 11.1686238287948 0.99473735364154
671 house 11.2764230452012 0.593641256447881
672 house 11.1207468367647 0.398508215555921
673 house 11.806141104782 0.386256185593084
674 house 11.6572643369436 0.48099852190353
675 house 11.4908689365257 0.0407084936741740
676 house 11.9406117333565 0.543139898451045
677 house 11.0921839023940 0.53412551432848
678 house 11.3815161481034 0.703315373510122
679 house 11.2705605423544 0.960476708598435
680 house 11.7255469462834 0.717896756716073
681 house 11.0061734148767 0.07666179491207
682 house 11.5174332405441 0.553991394815966
683 house 11.7241372212302 0.345802410040051
684 house 11.1119946069084 0.095460548531264
685 house 11.870974449208 0.276684103300795
686 house 11.4813472393434 0.49911868176423
687 house 11.4748897966929 0.481794370803982
688 house 11.8431206909008 0.0665057240985334
689 house 11.5518690175377 0.444210102315992
690 house 11.8184464173391 0.19665622478351
691 house 11.5330614794511 0.948835354065523
692 house 11.8201852741186 0.276986436685547
693 house 11.3228537414689 0.123394654830918
694 house 11.2734620645642 0.967333009233698
695 house 11.9330835426226 0.730871284613386
696 house 11.2288729983848 0.825054676737636
